   Elapsed time;   ECG1
         10.906;  0.010
         10.914; -0.100
         10.922; -0.100
         10.930; -0.090
         10.938; -0.080
         10.945; -0.080
         10.953; -0.060
         10.961; -0.090
         10.969; -0.080
         10.977; -0.070
         10.984;  0.110
         10.992;  0.420
         11.000;  0.820
         11.008; -1.300
         11.016; -1.870
         11.023; -1.530
         11.031; -1.220
         11.039; -0.430
         11.047; -0.070
         11.055; -0.020
         11.062;  0.010
         11.070;  0.020
         11.078;  0.030
         11.086;  0.060
         11.094;  0.080
         11.102;  0.090
         11.109;  0.090
         11.117;  0.110
         11.125;  0.130
         11.133;  0.140
         11.141;  0.140
         11.148;  0.170
         11.156;  0.160
         11.164;  0.180
         11.172;  0.200
         11.180;  0.210
         11.188;  0.230
         11.195;  0.230
         11.203;  0.270
         11.211;  0.250
         11.219;  0.260
         11.227;  0.260
         11.234;  0.240
         11.242;  0.220
         11.250;  0.190
         11.258;  0.160
         11.266;  0.120
         11.273;  0.070
         11.281;  0.040
         11.289;  0.040
         11.297;  0.020
         11.305;  0.020
         11.312;  0.030
         11.320;  0.040
         11.328;  0.030
         11.336;  0.040
         11.344;  0.040
         11.352;  0.040
         11.359;  0.040
         11.367;  0.030
         11.375;  0.030
         11.383;  0.040
         11.391;  0.040
         11.398;  0.030
         11.406;  0.050
         11.414;  0.050
         11.422;  0.050
         11.430;  0.050
         11.438;  0.050
         11.445;  0.060
         11.453;  0.060
         11.461;  0.060
         11.469;  0.040
         11.477;  0.060
         11.484;  0.060
         11.492;  0.030
         11.500;  0.050
         11.508;  0.040
         11.516;  0.030
         11.523;  0.020
         11.531;  0.020
         11.539;  0.020
         11.547;  0.000
         11.555;  0.020
         11.562;  0.000
         11.570;  0.010
         11.578;  0.000
         11.586;  0.010
         11.594;  0.000
         11.602;  0.010
         11.609;  0.010
         11.617;  0.010
         11.625;  0.000
         11.633;  0.000
         11.641;  0.000
         11.648;  0.000
         11.656;  0.010
         11.664;  0.060
         11.672;  0.060
         11.680;  0.050
         11.688;  0.100
         11.695;  0.140
         11.703;  0.160
         11.711;  0.060
         11.719;  0.030
         11.727; -0.080
         11.734; -0.120
         11.742; -0.110
         11.750; -0.090
         11.758; -0.080
         11.766; -0.080
         11.773; -0.100
         11.781; -0.090
         11.789; -0.100
         11.797;  0.020
         11.805;  0.390
         11.812;  0.760
         11.820; -1.100
         11.828; -1.850
         11.836; -1.540
         11.844; -1.230
         11.852; -0.510
         11.859; -0.140
         11.867; -0.040
         11.875; -0.030
         11.883; -0.020
         11.891;  0.030
         11.898;  0.040
         11.906;  0.060
         11.914;  0.070
         11.922;  0.090
         11.930;  0.090
         11.938;  0.100
         11.945;  0.120
         11.953;  0.130
         11.961;  0.150
         11.969;  0.150
         11.977;  0.170
         11.984;  0.190
         11.992;  0.180
         12.000;  0.200
         12.008;  0.210
         12.016;  0.230
         12.023;  0.240
         12.031;  0.240
         12.039;  0.230
         12.047;  0.210
         12.055;  0.190
         12.062;  0.190
         12.070;  0.140
         12.078;  0.090
         12.086;  0.080
         12.094;  0.040
         12.102;  0.010
         12.109;  0.020
         12.117;  0.020
         12.125;  0.030
         12.133;  0.010
         12.141;  0.030
         12.148;  0.050
         12.156;  0.030
         12.164;  0.040
         12.172;  0.050
         12.180;  0.040
         12.188;  0.030
         12.195;  0.040
         12.203;  0.050
         12.211;  0.040
         12.219;  0.050
         12.227;  0.070
         12.234;  0.060
         12.242;  0.050
         12.250;  0.060
         12.258;  0.070
         12.266;  0.070
         12.273;  0.060
         12.281;  0.060
         12.289;  0.040
         12.297;  0.030
         12.305;  0.020
         12.312;  0.020
         12.320;  0.000
         12.328; -0.010
         12.336;  0.000
         12.344; -0.010
         12.352; -0.020
         12.359; -0.030
         12.367; -0.040
         12.375; -0.040
         12.383; -0.050
         12.391; -0.030
         12.398; -0.040
         12.406; -0.050
         12.414; -0.060
         12.422; -0.060
         12.430; -0.070
         12.438; -0.080
         12.445; -0.070
         12.453; -0.090
         12.461; -0.090
         12.469; -0.080
         12.477; -0.050
         12.484; -0.010
         12.492; -0.040
         12.500;  0.040
         12.508;  0.040
         12.516;  0.100
         12.523;  0.010
         12.531; -0.030
         12.539; -0.070
         12.547; -0.190
         12.555; -0.160
         12.562; -0.170
         12.570; -0.140
         12.578; -0.140
         12.586; -0.130
         12.594; -0.130
         12.602; -0.140
         12.609; -0.110
         12.617;  0.240
         12.625;  0.470
         12.633;  0.210
         12.641; -1.740
         12.648; -1.800
         12.656; -1.150
         12.664; -0.750
         12.672; -0.380
         12.680; -0.070
         12.688; -0.080
         12.695; -0.030
         12.703; -0.020
         12.711; -0.010
         12.719;  0.000
         12.727;  0.020
         12.734;  0.040
         12.742;  0.030
         12.750;  0.060
         12.758;  0.080
         12.766;  0.090
         12.773;  0.100
         12.781;  0.120
         12.789;  0.140
         12.797;  0.120
         12.805;  0.130
         12.812;  0.150
         12.820;  0.150
         12.828;  0.160
         12.836;  0.160
         12.844;  0.180
         12.852;  0.130
         12.859;  0.140
         12.867;  0.110
         12.875;  0.080
         12.883;  0.060
         12.891;  0.080
         12.898;  0.030
         12.906;  0.010
         12.914; -0.010
         12.922; -0.020
         12.930; -0.030
         12.938; -0.030
         12.945; -0.010
         12.953; -0.010
         12.961; -0.010
         12.969; -0.010
         12.977; -0.010
         12.984; -0.030
         12.992; -0.010
         13.000;  0.010
         13.008;  0.020
         13.016;  0.000
         13.023; -0.010
         13.031;  0.010
         13.039;  0.020
         13.047;  0.010
         13.055;  0.020
         13.062;  0.020
         13.070;  0.040
         13.078;  0.020
         13.086;  0.020
         13.094;  0.010
         13.102;  0.000
         13.109;  0.020
         13.117; -0.010
         13.125;  0.000
         13.133; -0.030
         13.141; -0.030
         13.148;  0.000
         13.156;  0.000
         13.164; -0.020
         13.172; -0.010
         13.180; -0.020
         13.188; -0.030
         13.195; -0.020
         13.203; -0.030
         13.211; -0.020
         13.219; -0.040
         13.227; -0.030
         13.234; -0.030
         13.242; -0.030
         13.250; -0.030
         13.258; -0.040
         13.266; -0.010
         13.273;  0.040
         13.281;  0.000
         13.289;  0.080
         13.297;  0.080
         13.305;  0.160
         13.312;  0.100
         13.320;  0.050
         13.328;  0.000
         13.336; -0.110
         13.344; -0.110
         13.352; -0.120
         13.359; -0.090
         13.367; -0.100
         13.375; -0.110
         13.383; -0.120
         13.391; -0.100
         13.398; -0.120
         13.406;  0.150
         13.414;  0.470
         13.422;  0.690
         13.430; -1.180
         13.438; -1.540
         13.445; -1.190
         13.453; -0.850
         13.461; -0.530
         13.469; -0.090
         13.477; -0.060
         13.484; -0.030
         13.492; -0.010
         13.500;  0.010
         13.508;  0.040
         13.516;  0.040
         13.523;  0.050
         13.531;  0.070
         13.539;  0.060
         13.547;  0.070
         13.555;  0.090
         13.562;  0.100
         13.570;  0.100
         13.578;  0.130
         13.586;  0.130
         13.594;  0.150
         13.602;  0.160
         13.609;  0.190
         13.617;  0.200
         13.625;  0.220
         13.633;  0.200
         13.641;  0.210
         13.648;  0.210
         13.656;  0.180
         13.664;  0.170
         13.672;  0.150
         13.680;  0.110
         13.688;  0.080
         13.695;  0.050
         13.703;  0.040
         13.711;  0.030
         13.719;  0.040
         13.727;  0.040
         13.734;  0.030
         13.742;  0.030
         13.750;  0.030
         13.758;  0.050
         13.766;  0.050
         13.773;  0.050
         13.781;  0.050
         13.789;  0.050
         13.797;  0.060
         13.805;  0.070
         13.812;  0.070
         13.820;  0.070
         13.828;  0.080
         13.836;  0.070
         13.844;  0.060
         13.852;  0.060
         13.859;  0.060
         13.867;  0.060
         13.875;  0.050
         13.883;  0.050
         13.891;  0.050
         13.898;  0.040
         13.906;  0.020
         13.914;  0.030
         13.922;  0.030
         13.930;  0.010
         13.938;  0.020
         13.945;  0.010
         13.953;  0.000
         13.961;  0.000
         13.969;  0.010
         13.977; -0.010
         13.984; -0.010
         13.992;  0.000
         14.000; -0.020
         14.008; -0.020
         14.016; -0.030
         14.023; -0.010
         14.031; -0.030
         14.039; -0.030
         14.047; -0.030
         14.055; -0.040
         14.062; -0.040
         14.070; -0.030
         14.078;  0.030
         14.086;  0.030
         14.094;  0.050
         14.102;  0.060
         14.109;  0.140
         14.117;  0.140
         14.125;  0.040
         14.133;  0.020
         14.141; -0.070
         14.148; -0.120
         14.156; -0.100
         14.164; -0.090
         14.172; -0.070
         14.180; -0.080
         14.188; -0.080
         14.195; -0.070
         14.203; -0.070
         14.211;  0.090
         14.219;  0.430
         14.227;  0.820
         14.234; -1.200
         14.242; -1.890
         14.250; -1.560
         14.258; -1.260
         14.266; -0.470
         14.273; -0.100
         14.281; -0.020
         14.289; -0.020
         14.297;  0.030
         14.305;  0.050
         14.312;  0.050
         14.320;  0.070
         14.328;  0.090
         14.336;  0.090
         14.344;  0.100
         14.352;  0.110
         14.359;  0.130
         14.367;  0.130
         14.375;  0.140
         14.383;  0.160
         14.391;  0.190
         14.398;  0.180
         14.406;  0.220
         14.414;  0.230
         14.422;  0.240
         14.430;  0.260
         14.438;  0.280
         14.445;  0.280
         14.453;  0.260
         14.461;  0.250
         14.469;  0.240
         14.477;  0.210
         14.484;  0.150
         14.492;  0.120
         14.500;  0.070
         14.508;  0.030
         14.516;  0.010
         14.523;  0.020
         14.531;  0.010
         14.539;  0.010
         14.547;  0.020
         14.555;  0.020
         14.562;  0.040
         14.570;  0.020
         14.578;  0.030
         14.586;  0.020
         14.594;  0.030
         14.602;  0.020
         14.609;  0.040
         14.617;  0.020
         14.625;  0.040
